area_level,area_id,area_name,sex,age_group_label,quarter_label,indicator,mean
2,MWI_2_3,Central Western,female,15-19,December 2022,anc_prevalence,0.0128048207634058
2,MWI_2_3,Central Western,female,20-24,December 2022,anc_prevalence,0.0227617913291489
2,MWI_2_3,Central Western,female,25-29,December 2022,anc_prevalence,0.0426475478712494
2,MWI_2_3,Central Western,female,30-34,December 2022,anc_prevalence,0.0681606805389458
2,MWI_2_3,Central Western,female,35-39,December 2022,anc_prevalence,0.0820179386823741
2,MWI_2_3,Central Western,female,40-44,December 2022,anc_prevalence,0.097866765145492
2,MWI_2_3,Central Western,female,45-49,December 2022,anc_prevalence,0.102864017931982
2,MWI_2_4,South Eastern,both,all ages,December 2022,prevalence,0.0596121277685735
2,MWI_2_4,South Eastern,both,0-4,December 2022,prevalence,0.00395402058930577
2,MWI_2_4,South Eastern,both,5-9,December 2022,prevalence,0.00816132742417028
2,MWI_2_4,South Eastern,both,10-14,December 2022,prevalence,0.0143041777820537
2,MWI_2_4,South Eastern,both,15-19,December 2022,prevalence,0.0195085010112032
2,MWI_2_4,South Eastern,both,20-24,December 2022,prevalence,0.031810630463373
2,MWI_2_4,South Eastern,both,25-29,December 2022,prevalence,0.0612033182020391
2,MWI_2_4,South Eastern,both,30-34,December 2022,prevalence,0.11472149817545
2,MWI_2_4,South Eastern,both,35-39,December 2022,prevalence,0.178088240795633
2,MWI_2_4,South Eastern,both,40-44,December 2022,prevalence,0.224414817090601
2,MWI_2_4,South Eastern,both,45-49,December 2022,prevalence,0.250440883973342
2,MWI_2_4,South Eastern,both,50-54,December 2022,prevalence,0.248859905396485
2,MWI_2_4,South Eastern,both,55-59,December 2022,prevalence,0.197110195707929
2,MWI_2_4,South Eastern,both,60-64,December 2022,prevalence,0.159179732420988
2,MWI_2_4,South Eastern,both,65-69,December 2022,prevalence,0.150495730271357
2,MWI_2_4,South Eastern,female,all ages,December 2022,prevalence,0.0741694391224064
2,MWI_2_4,South Eastern,female,0-4,December 2022,prevalence,0.00394572147657418
2,MWI_2_4,South Eastern,female,5-9,December 2022,prevalence,0.0081380593614689
2,MWI_2_4,South Eastern,female,10-14,December 2022,prevalence,0.0143356793860704
2,MWI_2_4,South Eastern,female,15-19,December 2022,prevalence,0.0224702591957716
2,MWI_2_4,South Eastern,female,20-24,December 2022,prevalence,0.0430542939313458
2,MWI_2_4,South Eastern,female,25-29,December 2022,prevalence,0.0851576710822835
2,MWI_2_4,South Eastern,female,30-34,December 2022,prevalence,0.153410641197854
2,MWI_2_4,South Eastern,female,35-39,December 2022,prevalence,0.227943981072345
2,MWI_2_4,South Eastern,female,40-44,December 2022,prevalence,0.272313087318941
2,MWI_2_4,South Eastern,female,45-49,December 2022,prevalence,0.286071065629482
2,MWI_2_4,South Eastern,female,50-54,December 2022,prevalence,0.2594996915952
2,MWI_2_4,South Eastern,female,55-59,December 2022,prevalence,0.186548199450338
2,MWI_2_4,South Eastern,female,60-64,December 2022,prevalence,0.147897754494646
2,MWI_2_4,South Eastern,female,65-69,December 2022,prevalence,0.152304098736945
2,MWI_2_4,South Eastern,male,all ages,December 2022,prevalence,0.043846752573111
2,MWI_2_4,South Eastern,male,0-4,December 2022,prevalence,0.00396223716975667
2,MWI_2_4,South Eastern,male,5-9,December 2022,prevalence,0.00818426659143858
2,MWI_2_4,South Eastern,male,10-14,December 2022,prevalence,0.0142731112705127
2,MWI_2_4,South Eastern,male,15-19,December 2022,prevalence,0.016461492822144
2,MWI_2_4,South Eastern,male,20-24,December 2022,prevalence,0.0193909331211212
2,MWI_2_4,South Eastern,male,25-29,December 2022,prevalence,0.0334333866313967
2,MWI_2_4,South Eastern,male,30-34,December 2022,prevalence,0.0665102532572213
2,MWI_2_4,South Eastern,male,35-39,December 2022,prevalence,0.111711765515745
2,MWI_2_4,South Eastern,male,40-44,December 2022,prevalence,0.165879715163763
2,MWI_2_4,South Eastern,male,45-49,December 2022,prevalence,0.213201973687361
2,MWI_2_4,South Eastern,male,50-54,December 2022,prevalence,0.23707411571972
2,MWI_2_4,South Eastern,male,55-59,December 2022,prevalence,0.211687917593922
2,MWI_2_4,South Eastern,male,60-64,December 2022,prevalence,0.175019651888264
2,MWI_2_4,South Eastern,male,65-69,December 2022,prevalence,0.148153877878629
2,MWI_2_4,South Eastern,female,15-19,December 2022,anc_prevalence,0.0226963421260193
2,MWI_2_4,South Eastern,female,20-24,December 2022,anc_prevalence,0.0397225762051939
2,MWI_2_4,South Eastern,female,25-29,December 2022,anc_prevalence,0.0716650042652646
2,MWI_2_4,South Eastern,female,30-34,December 2022,anc_prevalence,0.113952818961227
2,MWI_2_4,South Eastern,female,35-39,December 2022,anc_prevalence,0.138211906974178
2,MWI_2_4,South Eastern,female,40-44,December 2022,anc_prevalence,0.167613260672973
2,MWI_2_4,South Eastern,female,45-49,December 2022,anc_prevalence,0.178196374025225
2,MWI_2_5,South Western,both,all ages,December 2022,prevalence,0.0798044455749375
2,MWI_2_5,South Western,both,0-4,December 2022,prevalence,0.00508040128723684
2,MWI_2_5,South Western,both,5-9,December 2022,prevalence,0.00981076753510079
2,MWI_2_5,South Western,both,10-14,December 2022,prevalence,0.0168212904372124
2,MWI_2_5,South Western,both,15-19,December 2022,prevalence,0.0238973856865616
2,MWI_2_5,South Western,both,20-24,December 2022,prevalence,0.0390262998859577
2,MWI_2_5,South Western,both,25-29,December 2022,prevalence,0.0762771942339324
2,MWI_2_5,South Western,both,30-34,December 2022,prevalence,0.141988530046042
2,MWI_2_5,South Western,both,35-39,December 2022,prevalence,0.215359537186685
2,MWI_2_5,South Western,both,40-44,December 2022,prevalence,0.26811158088373
2,MWI_2_5,South Western,both,45-49,December 2022,prevalence,0.313272168195039
2,MWI_2_5,South Western,both,50-54,December 2022,prevalence,0.304483184044541
2,MWI_2_5,South Western,both,55-59,December 2022,prevalence,0.252038990735684
2,MWI_2_5,South Western,both,60-64,December 2022,prevalence,0.200021655449689
2,MWI_2_5,South Western,both,65-69,December 2022,prevalence,0.194106428764652
2,MWI_2_5,South Western,female,all ages,December 2022,prevalence,0.0953726909811272
2,MWI_2_5,South Western,female,0-4,December 2022,prevalence,0.00506319329212695
2,MWI_2_5,South Western,female,5-9,December 2022,prevalence,0.0097882141363391
2,MWI_2_5,South Western,female,10-14,December 2022,prevalence,0.0168243313790884
2,MWI_2_5,South Western,female,15-19,December 2022,prevalence,0.0270786429947034
2,MWI_2_5,South Western,female,20-24,December 2022,prevalence,0.0525735433529768
2,MWI_2_5,South Western,female,25-29,December 2022,prevalence,0.105337060762126
2,MWI_2_5,South Western,female,30-34,December 2022,prevalence,0.186769367654713
2,MWI_2_5,South Western,female,35-39,December 2022,prevalence,0.270346541190987
2,MWI_2_5,South Western,female,40-44,December 2022,prevalence,0.316655880786406
2,MWI_2_5,South Western,female,45-49,December 2022,prevalence,0.345308494966408
2,MWI_2_5,South Western,female,50-54,December 2022,prevalence,0.302228999563341
2,MWI_2_5,South Western,female,55-59,December 2022,prevalence,0.229548787958177
2,MWI_2_5,South Western,female,60-64,December 2022,prevalence,0.178333981672314
2,MWI_2_5,South Western,female,65-69,December 2022,prevalence,0.185714828258686
2,MWI_2_5,South Western,male,all ages,December 2022,prevalence,0.0634312178836074
2,MWI_2_5,South Western,male,0-4,December 2022,prevalence,0.00509755799858656
2,MWI_2_5,South Western,male,5-9,December 2022,prevalence,0.00983303879417788
2,MWI_2_5,South Western,male,10-14,December 2022,prevalence,0.0168182476096597
2,MWI_2_5,South Western,male,15-19,December 2022,prevalence,0.0206221495026763
2,MWI_2_5,South Western,male,20-24,December 2022,prevalence,0.025291590342007
2,MWI_2_5,South Western,male,25-29,December 2022,prevalence,0.0456096704020716
2,MWI_2_5,South Western,male,30-34,December 2022,prevalence,0.0907366909614324
2,MWI_2_5,South Western,male,35-39,December 2022,prevalence,0.148299802275698
2,MWI_2_5,South Western,male,40-44,December 2022,prevalence,0.214241533546201
2,MWI_2_5,South Western,male,45-49,December 2022,prevalence,0.282822806049299
2,MWI_2_5,South Western,male,50-54,December 2022,prevalence,0.306844954841559
2,MWI_2_5,South Western,male,55-59,December 2022,prevalence,0.281273825877211
2,MWI_2_5,South Western,male,60-64,December 2022,prevalence,0.227998145113228
2,MWI_2_5,South Western,male,65-69,December 2022,prevalence,0.204682820333499
2,MWI_2_5,South Western,female,15-19,December 2022,anc_prevalence,0.027086717794037
2,MWI_2_5,South Western,female,20-24,December 2022,anc_prevalence,0.0481717743755669
2,MWI_2_5,South Western,female,25-29,December 2022,anc_prevalence,0.0882036259452292
2,MWI_2_5,South Western,female,30-34,December 2022,anc_prevalence,0.139146267984512
2,MWI_2_5,South Western,female,35-39,December 2022,anc_prevalence,0.165476890825596
2,MWI_2_5,South Western,female,40-44,December 2022,anc_prevalence,0.197564728617397
2,MWI_2_5,South Western,female,45-49,December 2022,anc_prevalence,0.218435296370688
3,MWI_3_01,Chitipa,both,all ages,December 2022,prevalence,0.0224762357398996
3,MWI_3_01,Chitipa,both,0-4,December 2022,prevalence,0.00141172738634376
3,MWI_3_01,Chitipa,both,5-9,December 2022,prevalence,0.0027385362823471
3,MWI_3_01,Chitipa,both,10-14,December 2022,prevalence,0.00461132391933513
3,MWI_3_01,Chitipa,both,15-19,December 2022,prevalence,0.00622492734287874
3,MWI_3_01,Chitipa,both,20-24,December 2022,prevalence,0.00986324399852226
3,MWI_3_01,Chitipa,both,25-29,December 2022,prevalence,0.0191706746420037
3,MWI_3_01,Chitipa,both,30-34,December 2022,prevalence,0.0378046487908891
3,MWI_3_01,Chitipa,both,35-39,December 2022,prevalence,0.0616053630801542
3,MWI_3_01,Chitipa,both,40-44,December 2022,prevalence,0.0787579429806761
3,MWI_3_01,Chitipa,both,45-49,December 2022,prevalence,0.0919766696465601
3,MWI_3_01,Chitipa,both,50-54,December 2022,prevalence,0.0963042165557869
3,MWI_3_01,Chitipa,both,55-59,December 2022,prevalence,0.0752623215983621
3,MWI_3_01,Chitipa,both,60-64,December 2022,prevalence,0.059368155547302
3,MWI_3_01,Chitipa,both,65-69,December 2022,prevalence,0.0525851692837855
3,MWI_3_01,Chitipa,female,all ages,December 2022,prevalence,0.0256849535388553
3,MWI_3_01,Chitipa,female,0-4,December 2022,prevalence,0.00142063731090927
3,MWI_3_01,Chitipa,female,5-9,December 2022,prevalence,0.00273546428207704
3,MWI_3_01,Chitipa,female,10-14,December 2022,prevalence,0.00460980166078055
3,MWI_3_01,Chitipa,female,15-19,December 2022,prevalence,0.00672064027505721
3,MWI_3_01,Chitipa,female,20-24,December 2022,prevalence,0.0127697754286431
3,MWI_3_01,Chitipa,female,25-29,December 2022,prevalence,0.0258234356717647
3,MWI_3_01,Chitipa,female,30-34,December 2022,prevalence,0.048940725600949
3,MWI_3_01,Chitipa,female,35-39,December 2022,prevalence,0.0766382403856074
3,MWI_3_01,Chitipa,female,40-44,December 2022,prevalence,0.0909508936087108
3,MWI_3_01,Chitipa,female,45-49,December 2022,prevalence,0.0976548557633367
3,MWI_3_01,Chitipa,female,50-54,December 2022,prevalence,0.0908366566604819
3,MWI_3_01,Chitipa,female,55-59,December 2022,prevalence,0.0625515684456257
3,MWI_3_01,Chitipa,female,60-64,December 2022,prevalence,0.0466893048536136
3,MWI_3_01,Chitipa,female,65-69,December 2022,prevalence,0.0466007119114631
3,MWI_3_01,Chitipa,male,all ages,December 2022,prevalence,0.0190947143959059
3,MWI_3_01,Chitipa,male,0-4,December 2022,prevalence,0.00140306796713083
3,MWI_3_01,Chitipa,male,5-9,December 2022,prevalence,0.00274163363313485
3,MWI_3_01,Chitipa,male,10-14,December 2022,prevalence,0.00461286903782425
3,MWI_3_01,Chitipa,male,15-19,December 2022,prevalence,0.00571069202029645
3,MWI_3_01,Chitipa,male,20-24,December 2022,prevalence,0.00685349932190617
3,MWI_3_01,Chitipa,male,25-29,December 2022,prevalence,0.0121445702262517
3,MWI_3_01,Chitipa,male,30-34,December 2022,prevalence,0.0250429517252461
3,MWI_3_01,Chitipa,male,35-39,December 2022,prevalence,0.0429529124519247
3,MWI_3_01,Chitipa,male,40-44,December 2022,prevalence,0.0645369203595766
3,MWI_3_01,Chitipa,male,45-49,December 2022,prevalence,0.086398936289144
3,MWI_3_01,Chitipa,male,50-54,December 2022,prevalence,0.101758170590268
3,MWI_3_01,Chitipa,male,55-59,December 2022,prevalence,0.0901805920084045
3,MWI_3_01,Chitipa,male,60-64,December 2022,prevalence,0.0753468559132548
3,MWI_3_01,Chitipa,male,65-69,December 2022,prevalence,0.0597391000856375
3,MWI_3_01,Chitipa,female,15-19,December 2022,anc_prevalence,0.007282571648937
3,MWI_3_01,Chitipa,female,20-24,December 2022,anc_prevalence,0.0126500404812064
3,MWI_3_01,Chitipa,female,25-29,December 2022,anc_prevalence,0.0231243988853872
3,MWI_3_01,Chitipa,female,30-34,December 2022,anc_prevalence,0.0376926969816419
3,MWI_3_01,Chitipa,female,35-39,December 2022,anc_prevalence,0.0459186666303331
3,MWI_3_01,Chitipa,female,40-44,December 2022,anc_prevalence,0.0542582404971287
3,MWI_3_01,Chitipa,female,45-49,December 2022,anc_prevalence,0.0586633351655607
3,MWI_3_02,Karonga,both,all ages,December 2022,prevalence,0.0413701856804309
3,MWI_3_02,Karonga,both,0-4,December 2022,prevalence,0.00273872077337472
3,MWI_3_02,Karonga,both,5-9,December 2022,prevalence,0.00536557206575056
3,MWI_3_02,Karonga,both,10-14,December 2022,prevalence,0.00885450624442371
3,MWI_3_02,Karonga,both,15-19,December 2022,prevalence,0.0121297004866662
3,MWI_3_02,Karonga,both,20-24,December 2022,prevalence,0.0194843232604981
3,MWI_3_02,Karonga,both,25-29,December 2022,prevalence,0.0378884196818992
3,MWI_3_02,Karonga,both,30-34,December 2022,prevalence,0.0715192741002528
3,MWI_3_02,Karonga,both,35-39,December 2022,prevalence,0.115012455366297
3,MWI_3_02,Karonga,both,40-44,December 2022,prevalence,0.146639871860517
3,MWI_3_02,Karonga,both,45-49,December 2022,prevalence,0.173448029268062
3,MWI_3_02,Karonga,both,50-54,December 2022,prevalence,0.174267611563881
3,MWI_3_02,Karonga,both,55-59,December 2022,prevalence,0.133214679387688
3,MWI_3_02,Karonga,both,60-64,December 2022,prevalence,0.105239358462543
3,MWI_3_02,Karonga,both,65-69,December 2022,prevalence,0.101352500814212
3,MWI_3_02,Karonga,female,all ages,December 2022,prevalence,0.0486578574869084
3,MWI_3_02,Karonga,female,0-4,December 2022,prevalence,0.00274544957005295
3,MWI_3_02,Karonga,female,5-9,December 2022,prevalence,0.00535054001220779
3,MWI_3_02,Karonga,female,10-14,December 2022,prevalence,0.00882309468753138
3,MWI_3_02,Karonga,female,15-19,December 2022,prevalence,0.0134224793459669
3,MWI_3_02,Karonga,female,20-24,December 2022,prevalence,0.0254288843234785
3,MWI_3_02,Karonga,female,25-29,December 2022,prevalence,0.051910430592052
3,MWI_3_02,Karonga,female,30-34,December 2022,prevalence,0.0938908916645094
3,MWI_3_02,Karonga,female,35-39,December 2022,prevalence,0.146402049028354
3,MWI_3_02,Karonga,female,40-44,December 2022,prevalence,0.17658992309292
3,MWI_3_02,Karonga,female,45-49,December 2022,prevalence,0.189240070031128
3,MWI_3_02,Karonga,female,50-54,December 2022,prevalence,0.167978563630756
3,MWI_3_02,Karonga,female,55-59,December 2022,prevalence,0.117415978029133
3,MWI_3_02,Karonga,female,60-64,December 2022,prevalence,0.0898957332614656
3,MWI_3_02,Karonga,female,65-69,December 2022,prevalence,0.0943864227536872
3,MWI_3_02,Karonga,male,all ages,December 2022,prevalence,0.0335120534571062
3,MWI_3_02,Karonga,male,0-4,December 2022,prevalence,0.00273206336951287
3,MWI_3_02,Karonga,male,5-9,December 2022,prevalence,0.00538101832644895
3,MWI_3_02,Karonga,male,10-14,December 2022,prevalence,0.0088874024083642
3,MWI_3_02,Karonga,male,15-19,December 2022,prevalence,0.0107715076949724
3,MWI_3_02,Karonga,male,20-24,December 2022,prevalence,0.0129228952301147
3,MWI_3_02,Karonga,male,25-29,December 2022,prevalence,0.0225238220865934
3,MWI_3_02,Karonga,male,30-34,December 2022,prevalence,0.0450021202652405
3,MWI_3_02,Karonga,male,35-39,December 2022,prevalence,0.0766085144019406
3,MWI_3_02,Karonga,male,40-44,December 2022,prevalence,0.114627928688625
3,MWI_3_02,Karonga,male,45-49,December 2022,prevalence,0.158351456519345
3,MWI_3_02,Karonga,male,50-54,December 2022,prevalence,0.181202302687031
3,MWI_3_02,Karonga,male,55-59,December 2022,prevalence,0.154339054320499
3,MWI_3_02,Karonga,male,60-64,December 2022,prevalence,0.12556056037605
3,MWI_3_02,Karonga,male,65-69,December 2022,prevalence,0.110012929601348
3,MWI_3_02,Karonga,female,15-19,December 2022,anc_prevalence,0.0154971590432288
3,MWI_3_02,Karonga,female,20-24,December 2022,anc_prevalence,0.026834969427901
3,MWI_3_02,Karonga,female,25-29,December 2022,anc_prevalence,0.0495858032640364
3,MWI_3_02,Karonga,female,30-34,December 2022,anc_prevalence,0.0776299666734367
3,MWI_3_02,Karonga,female,35-39,December 2022,anc_prevalence,0.0959075377530917
3,MWI_3_02,Karonga,female,40-44,December 2022,anc_prevalence,0.115956321989087
3,MWI_3_02,Karonga,female,45-49,December 2022,anc_prevalence,0.125375540914818
3,MWI_3_03,Nkhatabay,both,all ages,December 2022,prevalence,0.0477743481627222
3,MWI_3_03,Nkhatabay,both,0-4,December 2022,prevalence,0.00298892002661473
3,MWI_3_03,Nkhatabay,both,5-9,December 2022,prevalence,0.00608686513618291
3,MWI_3_03,Nkhatabay,both,10-14,December 2022,prevalence,0.00980342271294321
3,MWI_3_03,Nkhatabay,both,15-19,December 2022,prevalence,0.0139309088990504
3,MWI_3_03,Nkhatabay,both,20-24,December 2022,prevalence,0.0229287083708912
3,MWI_3_03,Nkhatabay,both,25-29,December 2022,prevalence,0.0450406342390237
3,MWI_3_03,Nkhatabay,both,30-34,December 2022,prevalence,0.0834444212819011
3,MWI_3_03,Nkhatabay,both,35-39,December 2022,prevalence,0.131599787040078
3,MWI_3_03,Nkhatabay,both,40-44,December 2022,prevalence,0.169159012407596
3,MWI_3_03,Nkhatabay,both,45-49,December 2022,prevalence,0.197528796140867
3,MWI_3_03,Nkhatabay,both,50-54,December 2022,prevalence,0.195883370698466
3,MWI_3_03,Nkhatabay,both,55-59,December 2022,prevalence,0.157037111262687
3,MWI_3_03,Nkhatabay,both,60-64,December 2022,prevalence,0.121625381225146
3,MWI_3_03,Nkhatabay,both,65-69,December 2022,prevalence,0.119934676599695
